StopID;Street;Longitude;Latitude;Municipality
10215;Frobisher Dr;-80.52920795;43.50535803;Waterloo
12774;Frobisher Dr;-80.52656704;43.50755002;Waterloo
10217;Frobisher Dr;-80.52670202;43.50709001;Waterloo
12773;Frobisher Dr;-80.52439997;43.51025004;Waterloo
12775;Frobisher Dr;-80.52448298;43.50991702;Waterloo
14613;Gatestone Blvd;-80.56916517;43.47002999;Waterloo
11023;Gateview Dr;-80.55761095;43.45005798;Waterloo
10667;Gateway Park Dr;-80.38608997;43.40582998;Kitchener
10601;Gateway Park Dr;-80.39136301;43.40782704;Kitchener
10669;Gateway Park Dr;-80.39246503;43.40810297;Kitchener
11237;George St;-80.31866497;43.36358698;Cambridge
11238;George St;-80.32085304;43.36657204;Cambridge
11236;George St N;-80.31871698;43.361503;Cambridge
14294;George St N;-80.3187887;43.36093238;Cambridge
14316;George St N;-80.31876904;43.35953954;Cambridge
14951;George St N;-80.31859032;43.35948479;Cambridge
14295;George St N;-80.31883448;43.36250925;Cambridge
12312;Glasgow St;-80.520902;43.45057;Kitchener
12314;Glasgow St;-80.52671701;43.44855501;Kitchener
12337;Glasgow St;-80.52710504;43.44831202;Kitchener
12310;Glasgow St;-80.51748304;43.451763;Kitchener
13371;Glasgow St;-80.516287;43.452052;Kitchener
12339;Glasgow St;-80.52072;43.45052004;Kitchener
12309;Glasgow St;-80.51571099;43.45239397;Kitchener
12338;Glasgow St;-80.52397796;43.449377;Kitchener
12313;Glasgow St;-80.52366701;43.449587;Kitchener
12342;Glasgow St;-80.51388501;43.45293501;Kitchener
12308;Glasgow St;-80.51316204;43.45332499;Kitchener
10191;Glen Forrest Blvd;-80.55542298;43.48704303;Waterloo
10153;Glen Forrest Blvd;-80.55357296;43.48614296;Waterloo
14809;Glen Forrest Blvd;-80.54826479;43.49415994;Waterloo
14270;Glenmorris St;-80.3216592;43.34639668;Cambridge
14269;Glenmorris St;-80.3217628;43.34588745;Cambridge
14312;Glenmorris St;-80.32154219;43.34476311;Cambridge
14271;Glenmorris St;-80.32170608;43.34475654;Cambridge
11324;Glenview Ave;-80.30461701;43.34799301;Cambridge
14911;Gore St;-80.29979159;43.36395533;Cambridge
11205;Grand Ave;-80.31728999;43.353032;Cambridge
11317;Grand Ave;-80.31749204;43.35859;Cambridge
11293;Grand Ave;-80.31761498;43.35850701;Cambridge
14268;Grand Ave S;-80.31739044;43.3529134;Cambridge
14840;Grand Ave S;-80.31738488;43.35370517;Cambridge
14841;Grand Ave S;-80.31760908;43.35406939;Cambridge
11294;Grand Ave S;-80.31760211;43.35661529;Cambridge
14278;Grand Ridge Dr;-80.33614808;43.34179678;Cambridge
14282;Grand Ridge Dr;-80.33961864;43.34624443;Cambridge
14275;Grand Ridge Dr;-80.32968952;43.33675029;Cambridge
11302;Grand Ridge Dr;-80.33595001;43.34155803;Cambridge
11305;Grand Ridge Dr;-80.33073297;43.33647297;Cambridge
11303;Grand Ridge Dr;-80.33413504;43.34073796;Cambridge
14277;Grand Ridge Dr;-80.33368212;43.34068717;Cambridge
11304;Grand Ridge Dr;-80.33240999;43.33889298;Cambridge
14276;Grand Ridge Dr;-80.33222468;43.33874184;Cambridge
14284;Grand Ridge Dr;-80.34131707;43.34896028;Cambridge
14283;Grand Ridge Dr;-80.34153081;43.34881856;Cambridge
14280;Grand Ridge Dr;-80.33784072;43.34295588;Cambridge
14279;Grand Ridge Dr;-80.33772703;43.34308483;Cambridge
14273;Grand Ridge Dr;-80.32189054;43.33758379;Cambridge
14274;Grand Ridge Dr;-80.32156316;43.33752178;Cambridge
14281;Grand Ridge Dr;-80.33954511;43.34649591;Cambridge
10687;Grand River Blvd;-80.41914303;43.42690995;Kitchener
14627;Grand River Hospital - Freeport Campus;-80.41125155;43.42568172;Kitchener
13387;Grand River Hospital Station;-80.512034;43.457299;Kitchener
13388;Grand River Hospital Station;-80.51207;43.457268;Kitchener
10773;Green Valley Dr;-80.42830196;43.39554304;Kitchener
10752;Green Valley Dr;-80.42699501;43.395152;Kitchener
10772;Green Valley Dr;-80.42606802;43.39597298;Kitchener
10753;Green Valley Dr;-80.42588998;43.39589304;Kitchener
10751;Green Valley Dr;-80.42991195;43.39609699;Kitchener
10774;Green Valley Dr;-80.42974497;43.39610696;Kitchener
10375;Green Vista Dr;-80.29453303;43.39452204;Cambridge
12155;Greenbrook Dr;-80.51109504;43.42607996;Kitchener
12150;Greenbrook Dr;-80.51266197;43.42401903;Kitchener
12154;Greenbrook Dr;-80.51251397;43.42405504;Kitchener
12152;Greenbrook Dr;-80.515425;43.42089698;Kitchener
12144;Greenbrook Dr;-80.50194198;43.42873196;Kitchener
13561;Greenbrook Dr;-80.507822;43.427957;Kitchener
12143;Greenbrook Dr;-80.49869802;43.42901703;Kitchener
12158;Greenbrook Dr;-80.49910794;43.42889702;Kitchener
12153;Greenbrook Dr;-80.51501496;43.42104198;Kitchener
12142;Greenbrook Dr;-80.49729;43.42940804;Kitchener
12159;Greenbrook Dr;-80.49665504;43.42951301;Kitchener
13560;Greenbrook Dr;-80.512;43.425204;Kitchener
12157;Greenbrook Dr;-80.50267803;43.42853503;Kitchener
12156;Greenbrook Dr;-80.50705796;43.42821298;Kitchener
14878;Greenfield Ave;-80.45461087;43.42859759;Kitchener
14877;Greenfield Ave;-80.45253201;43.42781135;Kitchener
14876;Greenfield Ave;-80.45212211;43.42780263;Kitchener
11639;Greenfield Ave;-80.44152701;43.42472302;Kitchener
11638;Greenfield Ave;-80.44142901;43.42452403;Kitchener
11640;Greenfield Ave;-80.44519498;43.42562195;Kitchener
11637;Greenfield Ave;-80.44547302;43.42558504;Kitchener
14875;Greenfield Ave;-80.44817623;43.42642286;Kitchener
14874;Greenfield Ave;-80.44780254;43.42642631;Kitchener
10286;Groh Ave;-80.32568132;43.41926751;Cambridge
12909;Groh Ave;-80.32611655;43.41911769;Cambridge
10321;Guelph Ave;-80.31216496;43.43695698;Cambridge
12611;Guelph Ave;-80.31309958;43.4396798;Cambridge
10313;Guelph Ave;-80.31152797;43.43444702;Cambridge
10322;Guelph Ave;-80.31171503;43.43491502;Cambridge
14894;Guelph St;-80.49371085;43.46332868;Kitchener
14235;Gurudwara Sahib Kitchener-Waterloo;-80.58051493;43.41756609;Wilmot
13248;Hagey Blvd;-80.546436;43.475116;Waterloo
14016;Hagey Blvd;-80.54781595;43.47716637;Waterloo
14017;Hagey Blvd;-80.548406;43.47751532;Waterloo
14022;Hagey Blvd;-80.54712721;43.47557193;Waterloo
13019;Hagey Blvd;-80.54958696;43.47924997;Waterloo
13020;Hagey Blvd;-80.54902203;43.47897002;Waterloo
13580;Halifax Dr;-80.445463;43.461771;Kitchener
10714;Halifax Dr;-80.44565802;43.46178702;Kitchener
10713;Halifax Dr;-80.445557;43.46352797;Kitchener
13694;Hamilton Rd;-80.696526;43.379179;Wilmot
10427;Hamilton St;-80.35312205;43.39060995;Cambridge
10426;Hamilton St;-80.35101004;43.38957997;Cambridge
10436;Hamilton St;-80.36024022;43.39413842;Cambridge
13842;Hayward Ave;-80.46674563;43.42641164;Kitchener
10180;Hazel St;-80.53943298;43.48573803;Waterloo
10163;Hazel St;-80.53908696;43.48572898;Waterloo
10177;Hazel St;-80.53291195;43.48154298;Waterloo
10166;Hazel St;-80.53308003;43.48157698;Waterloo
10179;Hazel St;-80.53729296;43.48567501;Waterloo
13013;Hazel St;-80.53190201;43.48008702;Waterloo
10176;Hazel St;-80.53134677;43.47956611;Waterloo
10173;Hazel St;-80.53003003;43.47788201;Waterloo
10168;Hazel St;-80.53021299;43.47790203;Waterloo
10178;Hazel St;-80.53430933;43.48309324;Waterloo
10165;Hazel St;-80.53470323;43.48326503;Waterloo
10164;Hazel St;-80.53664656;43.48496122;Waterloo
12705;Hazel St;-80.528333;43.475344;Waterloo
10172;Hazel St;-80.52825299;43.47552199;Waterloo
10167;Hazel St;-80.53103103;43.47895499;Waterloo
12186;Hazelglen Dr;-80.52419501;43.43862699;Kitchener
12179;Hazelglen Dr;-80.526495;43.440218;Kitchener
12277;Hazelglen Dr;-80.52642202;43.44034698;Kitchener
12276;Hazelglen Dr;-80.52430996;43.43880697;Kitchener
14851;Heroux Devtek Dr;-80.35746739;43.42548509;Cambridge
10451;Hespeler Rd;-80.324915;43.397558;Cambridge
10508;Hespeler Rd;-80.326228;43.402901;Cambridge
13836;Hespeler Rd;-80.326735;43.403212;Cambridge
10486;Hespeler Rd;-80.327111;43.404401;Cambridge
13822;Hespeler Rd;-80.326727;43.404535;Cambridge
12597;Hespeler Rd;-80.31938763;43.38018638;Cambridge
10504;Hespeler Rd;-80.31968004;43.38138304;Cambridge
10503;Hespeler Rd;-80.31854;43.37692202;Cambridge
10505;Hespeler Rd;-80.323894;43.39572;Cambridge
13409;Hespeler Rd;-80.322961;43.392708;Cambridge
13412;Hespeler Rd;-80.321009;43.386523;Cambridge
13411;Hespeler Rd;-80.321055;43.38525;Cambridge
13413;Hespeler Rd;-80.318846;43.373813;Cambridge
14457;Hespeler Rd;-80.32283186;43.39084492;Cambridge
14456;Hespeler Rd;-80.32228;43.39041274;Cambridge
13593;Hespeler Rd;-80.328043;43.407203;Cambridge
12609;Hespeler Rd;-80.32048001;43.38309298;Cambridge
10490;Hespeler Rd;-80.31901198;43.377242;Cambridge
10450;Hespeler Rd;-80.326026;43.401042;Cambridge
10406;Hespeler Rd;-80.32022003;43.38332802;Cambridge
14467;Hespeler Rd;-80.3280997;43.40891845;Cambridge
13408;Hespeler Rd;-80.327784;43.4078;Cambridge
13407;Hespeler Rd;-80.328184;43.407581;Cambridge
10506;Hespeler Rd;-80.32479705;43.39857296;Cambridge
10507;Hespeler Rd;-80.325702;43.401271;Cambridge
10488;Hespeler Rd;-80.31995695;43.38116295;Cambridge
10489;Hespeler Rd;-80.31958497;43.37980801;Cambridge
11582;Hickory St E;-80.52517302;43.47819198;Waterloo
14653;Hickory St E;-80.52425398;43.47812992;Waterloo
12455;Highland Rd E;-80.50775999;43.43951304;Kitchener
12117;Highland Rd E;-80.48880699;43.43293797;Kitchener
14036;Highland Rd E;-80.48884051;43.43264263;Kitchener
12454;Highland Rd E;-80.51042998;43.43795302;Kitchener
14028;Highland Rd E;-80.49770403;43.44092198;Kitchener
13078;Highland Rd E;-80.49306994;43.43868565;Kitchener
12164;Highland Rd E;-80.49281698;43.43867703;Kitchener
14031;Highland Rd E;-80.49101596;43.43597956;Kitchener
14030;Highland Rd E;-80.49130564;43.43663207;Kitchener
12420;Highland Rd W;-80.50815295;43.43944298;Kitchener
13423;Highland Rd W;-80.531883;43.429492;Kitchener
12236;Highland Rd W;-80.51938204;43.433933;Kitchener
12260;Highland Rd W;-80.51962203;43.43401702;Kitchener
13424;Highland Rd W;-80.526104;43.431622;Kitchener
12234;Highland Rd W;-80.525896;43.431422;Kitchener
12421;Highland Rd W;-80.51058496;43.43809196;Kitchener
14828;Highland Rd W;-80.54929508;43.42374677;Kitchener
14829;Highland Rd W;-80.54885414;43.42405511;Kitchener
11814;Highland Rd W;-80.50527197;43.44070801;Kitchener
11756;Highland Rd W;-80.50552022;43.44050692;Kitchener
14029;Highland Rd W;-80.49837129;43.4409738;Kitchener
13743;Highland Rd W;-80.559194;43.420881;Kitchener
13740;Highland Rd W;-80.558582;43.421314;Kitchener
11813;Highland Rd W;-80.50204295;43.44131797;Kitchener
14781;Highland Rd W;-80.50158159;43.44120536;
13421;Highland Rd W;-80.54398;43.425305;Kitchener
13422;Highland Rd W;-80.531695;43.429384;Kitchener
13420;Highland Rd W;-80.54377032;43.42515341;Kitchener
12453;Highland Rd W;-80.514513;43.435665;Kitchener
12259;Highland Rd W;-80.51550003;43.43557696;Kitchener
10147;Highpoint Ave;-80.56474701;43.49325198;Waterloo
10195;Highpoint Ave;-80.56308499;43.48671201;Waterloo
10150;Highpoint Ave;-80.56331498;43.48682002;Waterloo
10149;Highpoint Ave;-80.563307;43.48843702;Waterloo
10196;Highpoint Ave;-80.56298203;43.48914004;Waterloo
10151;Highpoint Ave;-80.55998699;43.48494501;Waterloo
10148;Highpoint Ave;-80.56452202;43.49119497;Waterloo
10197;Highpoint Ave;-80.56426199;43.49109297;Waterloo
13534;Highview Dr;-80.550853;43.415241;Kitchener
13535;Highview Dr;-80.55063;43.415441;Kitchener
12394;Highview Dr;-80.54282501;43.41632702;Kitchener
13536;Highview Dr;-80.543017;43.416455;Kitchener
12393;Highview Dr;-80.54720997;43.41567503;Kitchener
12448;Highview Dr;-80.54748803;43.41568999;Kitchener
11187;Hillcrest Dr;-80.33293201;43.35611201;Cambridge
11254;Hillcrest Dr;-80.33229704;43.35375699;Cambridge
11186;Hillcrest Dr;-80.33225003;43.35403499;Cambridge
11221;Hilltop Dr;-80.29226702;43.36434998;Cambridge
13687;Hincks St;-80.715167;43.387974;Wilmot
13688;Hincks St;-80.715705;43.384077;Wilmot
12116;Hoffman St;-80.48708202;43.43055897;Kitchener
12122;Hoffman St;-80.48686797;43.43053496;Kitchener
12114;Hoffman St;-80.48266501;43.43208004;Kitchener
12124;Hoffman St;-80.48269496;43.43197197;Kitchener
12113;Hoffman St;-80.47999299;43.43190804;Kitchener
12126;Hoffman St;-80.47976804;43.431788;Kitchener
11434;Holborn Dr;-80.44176797;43.44935803;Kitchener
11435;Holborn Dr;-80.43969297;43.45032799;Kitchener
11432;Holborn Dr;-80.439679;43.450537;Kitchener
11433;Holborn Dr;-80.443052;43.449185;Kitchener
10308;Holiday Inn Dr;-80.32139795;43.41640198;Cambridge
10330;Holiday Inn Dr;-80.32153301;43.41651199;Cambridge
10331;Holiday Inn Dr;-80.32426504;43.41751502;Cambridge
10310;Holiday Inn Dr;-80.31547882;43.41732268;Cambridge
10311;Holiday Inn Dr;-80.31141798;43.41798799;Cambridge
10329;Holiday Inn Dr;-80.31662003;43.41720501;Cambridge
10307;Holiday Inn Dr;-80.32429505;43.41737197;Cambridge
14574;Hollinger Cres;-80.46003723;43.47892712;Kitchener
14572;Hollinger Cres;-80.46284477;43.47919282;Kitchener
14573;Hollinger Cres;-80.46192248;43.48056476;Kitchener
14001;Homer Watson Blvd;-80.46158209;43.41026653;Kitchener
13998;Homer Watson Blvd;-80.46141889;43.4104491;Kitchener
13838;Homer Watson Blvd;-80.42140291;43.38977604;Kitchener
13937;Homer Watson Blvd;-80.42197858;43.38968668;Kitchener
13957;Homer Watson Blvd;-80.445359;43.399217;Kitchener
13959;Homer Watson Blvd;-80.431564;43.394908;Kitchener
13958;Homer Watson Blvd;-80.431616;43.395241;Kitchener
10430;Homuth Ave;-80.357727;43.38848203;Cambridge
13868;Huron Rd;-80.48927097;43.38212663;Kitchener
13879;Huron Rd;-80.48769068;43.38251074;Kitchener
12809;Huron Rd;-80.471627;43.389173;Kitchener
13683;Huron Rd;-80.465131;43.392897;Kitchener
12876;Huron Rd;-80.464602;43.3941;Kitchener
12875;Huron Rd;-80.4640091;43.39454203;Kitchener
13870;Huron Rd;-80.48413026;43.38294328;Kitchener
13657;Huron St;-80.711623;43.378162;Wilmot
13658;Huron St;-80.711842;43.378307;Wilmot
11229;Champlain Blvd;-80.29697503;43.34704;Cambridge
11343;Champlain Blvd;-80.29193502;43.34805798;Cambridge
14389;Champlain Blvd;-80.2925407;43.34779928;Cambridge
14734;Champlain Blvd;-80.28182657;43.34984132;Cambridge
11342;Champlain Blvd;-80.28942798;43.34849698;Cambridge
14390;Champlain Blvd;-80.28960661;43.34836005;Cambridge
14388;Champlain Blvd;-80.2956793;43.3471566;Cambridge
11230;Champlain Blvd;-80.29899498;43.34655302;Cambridge
14387;Champlain Blvd;-80.29907479;43.3463557;Cambridge
11962;Chandler Dr;-80.49519796;43.42464997;Kitchener
11922;Chandler Dr;-80.49527704;43.42473197;Kitchener
13797;Charles St E;-80.487779;43.448034;Kitchener
14093;Charles St E;-80.48787938;43.44833783;Kitchener
13801;Charles St E;-80.474701;43.442371;Kitchener
13800;Charles St E;-80.474729;43.442117;Kitchener
11977;Charles St E;-80.481208;43.445249;Kitchener
11978;Charles St E;-80.48361998;43.44643;Kitchener
11982;Charles St E;-80.48378699;43.44628797;Kitchener
11983;Charles St E;-80.480077;43.444439;Kitchener
13795;Charles St E;-80.488851;43.448609;Kitchener
13799;Charles St E;-80.478414;43.443929;Kitchener
13798;Charles St E;-80.478679;43.443771;Kitchener
13793;Charles St W;-80.492814;43.45007;Kitchener
13784;Charles St W;-80.49542;43.4508;Kitchener
13783;Charles St W;-80.495495;43.450966;Kitchener
11359;Cherry Blossom Rd;-80.384565;43.415728;Cambridge
13011;Cherry Blossom Rd;-80.384197;43.41580747;Cambridge
14848;Cherry Blossom Rd;-80.36034181;43.41426127;Cambridge
11361;Cherry Blossom Rd;-80.37512795;43.41263529;Cambridge
13050;Cherry Blossom Rd;-80.375107;43.412811;Cambridge
14847;Cherry Blossom Rd;-80.3721471;43.41327874;Cambridge
13051;Cherry Blossom Rd;-80.37992952;43.41420403;Cambridge
13014;Cherry Blossom Rd;-80.37997156;43.41401146;Cambridge
12799;Chesapeake Dr;-80.51728299;43.50915;Waterloo
13130;Chesapeake Dr;-80.51381115;43.51099162;Waterloo
12800;Chesapeake Dr;-80.50643303;43.51005002;Waterloo
13131;Chesapeake Dr;-80.51389947;43.51066958;Waterloo
12508;Chesapeake Dr;-80.50993296;43.51146702;Waterloo
12796;Chesapeake Dr;-80.50973303;43.51129998;Waterloo
13140;Chicopee Internal;-80.41677688;43.43555644;Kitchener
12178;Chopin Dr;-80.52316299;43.443407;Kitchener
12278;Chopin Dr;-80.52306802;43.44335502;Kitchener
11232;Christopher Dr;-80.30119498;43.35042799;Cambridge
14385;Christopher Dr;-80.30140556;43.35057559;Cambridge
11318;Christopher Dr;-80.30274799;43.35413703;Cambridge
11233;Christopher Dr;-80.30260999;43.35395298;Cambridge
11231;Christopher Dr;-80.300417;43.34844697;Cambridge
14386;Christopher Dr;-80.30038608;43.34810289;Cambridge
11319;Christopher Dr;-80.30195704;43.35207203;Cambridge
14396;Christopher Dr;-80.3018436;43.35216881;Cambridge
12877;Church St W;-80.559989;43.600215;Woolwich
11257;Churchill Dr;-80.32533297;43.35471497;Cambridge
14292;Churchill Dr;-80.32509313;43.35479709;Cambridge
14291;Churchill Dr;-80.32737037;43.35480216;Cambridge
11256;Churchill Dr;-80.326698;43.35472202;Cambridge
13613;Churchill Dr;-80.32194;43.35471;Cambridge
11255;Churchill Dr;-80.33051503;43.35388999;Cambridge
13945;International Pl;-80.517444;43.413517;Kitchener
12315;Inwood Dr;-80.52849797;43.44756002;Kitchener
12336;Inwood Dr;-80.52833202;43.44760498;Kitchener
12316;Inwwod Dr;-80.52702199;43.4455;Kitchener
12976;Ira Needles Blvd;-80.570481;43.445415;Waterloo
12975;Ira Needles Blvd;-80.57076339;43.44611116;Waterloo
13551;Ira Needles Blvd;-80.552825;43.425611;Kitchener
13419;Ira Needles Blvd;-80.552556;43.42349;Kitchener
13418;Ira Needles Blvd;-80.552844;43.423465;Kitchener
13552;Ira Needles Blvd;-80.552512;43.425822;Kitchener
13542;Ira Needles Blvd;-80.552657;43.418389;Kitchener
13541;Ira Needles Blvd;-80.552959;43.417608;Kitchener
12974;Ira Needles Blvd;-80.56581;43.442331;Waterloo
12973;Ira Needles Blvd;-80.565642;43.442434;Waterloo
13417;Ira Needles Blvd;-80.553171;43.429414;Kitchener
13416;Ira Needles Blvd;-80.553305;43.429184;Kitchener
13041;Jamieson Pky;-80.28729943;43.42352769;Cambridge
13042;Jamieson Pky;-80.28857337;43.42178979;Cambridge
13040;Jamieson Pky;-80.28571255;43.42496126;Cambridge
12992;Keats Way;-80.54916703;43.45842202;Waterloo
12218;Keats Way;-80.54847198;43.45912201;Waterloo
14839;Keats Way;-80.54922338;43.45861199;Waterloo
12716;Keats Way;-80.57114799;43.45649;Waterloo
11014;Keats Way;-80.57103704;43.45669997;Waterloo
12718;Keats Way;-80.56486301;43.456715;Waterloo
12220;Keats Way;-80.55458197;43.45818703;Waterloo
11015;Keats Way;-80.573273;43.45590802;Waterloo
12991;Keats Way;-80.557256;43.45819549;Waterloo
12977;Keats Way;-80.55752644;43.45826832;Waterloo
12715;Keats Way;-80.57321503;43.45581795;Waterloo
11013;Keats Way;-80.56832195;43.45763799;Waterloo
12717;Keats Way;-80.568247;43.45746999;Waterloo
12213;Keats Way;-80.54524804;43.46121303;Waterloo
12216;Keats Way;-80.54511804;43.46153003;Waterloo
12209;Keats Way;-80.55446003;43.45787299;Waterloo
12210;Keats Way;-80.55180204;43.45726196;Waterloo
12219;Keats Way;-80.55201295;43.45732697;Waterloo
12531;Keats Way;-80.56173502;43.45600301;Waterloo
11011;Keats Way;-80.56219802;43.455993;Waterloo
11012;Keats Way;-80.56489695;43.45695702;Waterloo
14834;Kensington Ave;-80.45928209;43.45775148;Kitchener
14835;Kensington Ave;-80.45931348;43.45736098;Kitchener
11193;Kent St;-80.33948197;43.349883;Cambridge
11191;Kent St;-80.34096496;43.35340296;Cambridge
14286;Kent St;-80.34104395;43.35399052;Cambridge
11190;Kent St;-80.34173798;43.35522703;Cambridge
14287;Kent St;-80.34161563;43.35544731;Cambridge
11192;Kent St;-80.34091497;43.35228697;Cambridge
14285;Kent St;-80.34088969;43.35267193;Cambridge
10254;Kerwood Dr;-80.293117;43.43094299;Cambridge
12612;Kerwood Dr;-80.29391995;43.43258803;Cambridge
10591;King St E;-80.42510797;43.426163;Kitchener
14332;King St E;-80.42544476;43.42638991;Kitchener
10619;King St E;-80.34661801;43.38979002;Cambridge
10653;King St E;-80.346597;43.38997301;Cambridge
10916;King St E;-80.47349003;43.44278198;Kitchener
11623;King St E;-80.47390995;43.44284297;Kitchener
10652;King St E;-80.34422201;43.38877702;Cambridge
10620;King St E;-80.34443501;43.388738;Cambridge
10919;King St E;-80.48063298;43.44608698;Kitchener
11619;King St E;-80.48091797;43.44609196;Kitchener
10921;King St E;-80.48357404;43.44735003;Kitchener
11618;King St E;-80.48358703;43.44742796;Kitchener
10621;King St E;-80.34234296;43.38768997;Cambridge
10651;King St E;-80.34251302;43.38791196;Cambridge
10595;King St E;-80.39981504;43.410622;Kitchener
10671;King St E;-80.39958298;43.41072998;Kitchener
10911;King St E;-80.46023704;43.43750502;Kitchener
10617;King St E;-80.352948;43.39296746;Cambridge
10655;King St E;-80.35291503;43.39317696;Cambridge
10658;King St E;-80.363885;43.398861;Cambridge
10613;King St E;-80.36368128;43.39852176;Cambridge
12757;King St E;-80.48547797;43.44820503;Kitchener
10677;King St E;-80.43109301;43.42826802;Kitchener
14331;King St E;-80.43142982;43.42814397;Kitchener
10922;King St E;-80.48736701;43.44913997;Kitchener
11615;King St E;-80.487976;43.449249;Kitchener
14161;King St E;-80.48691226;43.448909;Kitchener
13149;King St E;-80.41188527;43.42391824;Kitchener
14367;King St E;-80.41140583;43.42335948;Kitchener
11920;King St E;-80.43486997;43.42926199;Kitchener
11677;King St E;-80.435175;43.42951296;Kitchener
10616;King St E;-80.35528804;43.39418001;Cambridge
10656;King St E;-80.35577704;43.39462498;Cambridge
10470;King St E;-80.34922696;43.39108003;Cambridge
10654;King St E;-80.35011996;43.39173797;Cambridge
11676;King St E;-80.43321495;43.42891504;Kitchener
11624;King St E;-80.47187303;43.44194503;Kitchener
10915;King St E;-80.472067;43.44212499;Kitchener
10918;King St E;-80.47875296;43.44519303;Kitchener
12649;King St E;-80.47909798;43.44520801;Kitchener
10923;King St E;-80.48869863;43.44970578;Kitchener
10593;King St E;-80.41976202;43.42511799;Kitchener
10674;King St E;-80.41999296;43.42527796;Kitchener
11626;King St E;-80.46637204;43.43976303;Kitchener
10913;King St E;-80.46629252;43.4398372;Kitchener
11627;King St E;-80.46184492;43.43786919;Kitchener
10917;King St E;-80.47673304;43.44418497;Kitchener
11622;King St E;-80.47721297;43.44430699;Kitchener
14898;King St E;-80.47667252;43.44399231;Kitchener
11625;King St E;-80.46951097;43.44095903;Kitchener
10914;King St E;-80.46971698;43.44116003;Kitchener
10657;King St E;-80.36124502;43.39745798;Cambridge
10614;King St E;-80.36119499;43.39725703;Cambridge
10615;King St E;-80.35805497;43.39562501;Cambridge
10482;King St E;-80.358562;43.39607304;Cambridge
12917;King St N;-80.53570063;43.50358382;Waterloo
12918;King St N;-80.535122;43.50343;Waterloo
12755;King St N;-80.54302551;43.51006313;Woolwich
11560;King St N;-80.52745202;43.48753303;Waterloo
10951;King St N;-80.52726298;43.48747796;Waterloo
10943;King St N;-80.52300002;43.46789201;Waterloo
10991;King St N;-80.52307696;43.46733696;Waterloo
12861;King St N;-80.55388298;43.53771695;Woolwich
11140;King St N;-80.55377305;43.53785696;Woolwich
11589;King St N;-80.52373201;43.46980701;Waterloo
11562;King St N;-80.52635196;43.48233198;Waterloo
13274;King St N;-80.526106;43.482448;Waterloo
10949;King St N;-80.52600696;43.481803;Waterloo
13785;King St N;-80.529573;43.498127;Waterloo
10944;King St N;-80.52357798;43.47010498;Waterloo
13026;King St N;-80.52427451;43.4723138;Waterloo
12860;King St N;-80.553475;43.540598;Woolwich
11141;King St N;-80.553219;43.540823;Woolwich
11139;King St N;-80.55456195;43.53299298;Woolwich
12862;King St N;-80.55477514;43.53136803;Woolwich
10948;King St N;-80.52515698;43.47772802;Waterloo
11585;King St N;-80.52551498;43.47834995;Waterloo
13267;King St N;-80.554343;43.535182;Woolwich
13268;King St N;-80.554207;43.535224;Woolwich
10953;King St N;-80.528656;43.494395;Waterloo
12868;King St N;-80.55759691;43.51543736;Woolwich
12867;King St N;-80.55726302;43.51587944;Woolwich
11558;King St N;-80.52848204;43.491693;Waterloo
10952;King St N;-80.52802303;43.49120695;Waterloo
13025;King St N;-80.52405569;43.47247136;Waterloo
12754;King St N;-80.54297415;43.51027241;Woolwich
11136;King St N;-80.533603;43.502142;Waterloo
11137;King St N;-80.536775;43.504827;Waterloo
11557;King St N;-80.52942795;43.496628;Waterloo
12839;King St N;-80.55533304;43.52804997;Woolwich
12863;King St N;-80.55545003;43.52835003;Woolwich
11586;King St N;-80.52498301;43.47542797;Waterloo
10947;King St N;-80.52479;43.47603996;Waterloo
10170;King St N;-80.52506996;43.47632804;Waterloo
10950;King St N;-80.52666695;43.48499496;Waterloo
14785;King St N;-80.52709118;43.48545032;Waterloo
10941;King St N;-80.522084;43.464641;Waterloo
11142;King St N;-80.53733199;43.50503496;Waterloo
11590;King St S;-80.519378;43.460267;Waterloo
10938;King St S;-80.518881;43.460277;Waterloo
14157;King St S;-80.52222822;43.46438974;Waterloo
14025;King St S;-80.51630539;43.45878887;Waterloo
11592;King St S;-80.51523804;43.45827097;Waterloo
10995;King St S;-80.52152504;43.46168501;Waterloo
13265;King St S;-80.522184;43.463941;Waterloo
10931;King St W;-80.504801;43.455072;Kitchener
11597;King St W;-80.50538;43.455019;Kitchener
10925;King St W;-80.49372596;43.45150895;Kitchener
10659;King St W;-80.36800002;43.39995601;Cambridge
10612;King St W;-80.36844303;43.39982396;Cambridge
10926;King St W;-80.49610701;43.45229198;Kitchener
11510;King St W;-80.4929;43.45115996;Kitchener
11594;King St W;-80.51180022;43.45707537;Kitchener
10934;King St W;-80.51110295;43.45708799;Kitchener
11596;King St W;-80.508273;43.455955;Kitchener
10932;King St W;-80.507723;43.455989;Kitchener
10924;King St W;-80.49060702;43.45044496;Kitchener
11616;King St W;-80.48939093;43.44987129;Kitchener
10936;King St W;-80.51533895;43.45847504;Waterloo
13428;King St W;-80.497623;43.452609;Kitchener
10927;King St W;-80.49792099;43.45286198;Kitchener
11509;King St W;-80.49474948;43.45174175;Kitchener
11598;King St W;-80.503308;43.454373;Kitchener
10930;King St W;-80.50324896;43.45454901;Kitchener
12080;Kingswood Dr;-80.48456;43.42143199;Kitchener
12110;Kingswood Dr;-80.48543702;43.42126796;Kitchener
